ID,NOME,DATA_INICIO,DATA_FIM,DISPONIBILIDADE,DESCONTO,TIPO_DESCONTO,LOCALIDADE_ID,DURACAO
7d55e6fd-9665-429b-a46c-f5b36c130fde,Expedição ao Monte Roraima,2025-11-01,2225-11-08,2,0.3,FIXO,e33be35c-d5fd-45b5-a146-740020252a98,2
0863a7b1-1930-478e-8b99-7431dbb85747,Passeio de Lancha em Angra dos Reis,2026-04-05,2226-04-12,7,0.1,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,7
e4688c94-9afd-4b47-b262-5954c2eaecfd,Férias na Serra Gaúcha,2025-09-15,2225-09-22,5,0.15,FIXO,99c0d3b2-94ba-44f0-83c5-15ed419f72f7,5
57fb6323-18da-40a9-83e5-731de901d798,Viagem à Jordânia brasileira,2024-03-10,2024-03-17,9,0.18,FIXO,8889ee61-9c8c-4e5f-9609-430d512666b1,5
d9c1f549-8862-4ec2-bb92-4d1b04b44ced,Mergulho em Fernando de Noronha,2026-05-01,2226-05-08,6,0.14,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,10
b895630b-5c54-4699-86d1-d3397ccbc0fd,Tour por Buenos Aires brasileiro,2025-10-20,2225-10-27,4,0.2,FIXO,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,9
d17b47f9-d4bc-44dd-98d8-b4d3e9e72f84,Expedição na Patagônia brasileira,2025-12-10,2225-12-17,8,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,10
dd962243-fdd5-4aa3-bb0f-5a7f56c7e4bd,Férias em Morro de São Paulo,2024-01-30,2024-02-06,5,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,7
187f6ced-5fc4-43ca-9bc5-a26b89e83007,Passeio de Lancha em Angra dos Reis,2026-03-20,2226-03-27,7,0.11,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,8
f6a6039c-f8ee-457f-83f2-b5b0e1c78f9b,Viagem ao Vietnã brasileiro,2025-09-25,2225-10-02,6,0.16,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,10
1f01882c-a933-4b5d-91dd-44db3ab81f30,Mergulho em Fernando de Noronha,2024-04-01,2024-04-08,9,0.2,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,4
f8b3856b-6373-46ff-8637-4373596a58a6,Tour pela Itália brasileira,2025-11-10,2225-11-17,5,0.24,COMPRA_ANTECIPADA,08a22b3b-293f-48bf-8e26-7c469b82a76b,9
4697eda4-98ae-46de-9daf-140dc28e0e72,Aventura na Escócia brasileira,2026-01-25,2226-02-01,8,0.17,COMPRA_ANTECIPADA,13465e3f-bfb8-495d-8328-a3e6fac08a29,10
ae28f840-4d17-4e09-af46-391ba64f29c4,Férias no Havaí brasileiro,2025-08-15,2225-08-22,6,0.19,COMPRA_ANTECIPADA,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,9
135f8016-0e92-483a-aa2a-0f3a40559e40,Viagem à Nova Zelândia brasileira,2024-03-18,2024-03-25,4,0.22,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,5
806e7f2c-490e-440b-a839-94489282ce74,Expedição no Deserto de Lençóis Maranhenses,2025-10-05,2225-10-12,9,0.28,FIXO,d9f12450-7c19-41fb-8ed7-f6828a2830cd,7
bc117179-9ceb-4779-a50a-25bc1bcf38bc,Tour por Machu Picchu goiano,2026-04-10,2226-04-17,7,0.1,FIXO,1550ce5d-a9bf-45d0-a221-79e1701ce866,3
26b1eccf-f81f-4b2a-b84f-957e5ae0f73b,Férias em Lençóis Maranhenses,2025-12-01,2225-12-08,5,0.26,FIXO,d9f12450-7c19-41fb-8ed7-f6828a2830cd,4
96a9669b-0030-45dd-bd4a-06309c42f0c2,Viagem à Irlanda brasileira,2024-02-05,2024-02-12,8,0.15,FIXO,d43066d2-5762-4fa1-af9a-2258511482f7,2
09c7382f-47b1-4452-834a-dbdc36109f76,Mergulho em Maragogi,2025-11-20,2225-11-27,6,0.13,FIXO,d0ee7149-3425-4a00-a698-043441164dd8,8
79a0ca89-b5e9-47fd-9cf9-f71263524be9,Tour pela Cidade Histórica de Olinda,2026-03-05,2226-03-12,4,0.2,FIXO,9a4ee800-0214-42d2-aab7-95fba0d04272,5
c75c5818-9c6c-4a52-ac75-a90c8c8d7222,Expedição na Amazônia,2025-09-25,2225-10-02,9,0.15,COMPRA_ANTECIPADA,f1a62904-d784-49e4-af77-6f085917d482,7
5b29f0a5-b5ff-4c3a-b17a-311065776132,Férias em Búzios,2024-04-15,2024-04-22,7,0.23,FIXO,7a27c401-f5d0-41a7-bab8-9cc2544fbc15,5
9fdbf59b-3c92-4c99-a939-9ba03643c2e5,Passeio de Balão em Caldas Novas,2025-10-10,2225-10-17,5,0.1,FIXO,a6d86c7a-b23c-4ae9-a4ba-4f83b354d2c0,6
d4e3ff99-8331-4ad3-acba-2f0076c34b96,Viagem à Itália brasileira,2026-02-05,2226-02-12,8,0.24,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,9
92fecef1-ece8-462f-902c-49c170848bf9,Aventura em Nova Zelândia brasileira,2025-07-20,2225-07-27,6,0.18,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,5
1d825a5f-103a-4deb-b7b9-244b84ac92c5,Férias em Paraty,2024-01-20,2024-01-27,4,0.21,COMPRA_ANTECIPADA,984b955a-2d32-4681-8763-fa0800c4a752,2
49b39ac9-60dd-4b67-81fc-f3edb7ec3a48,Mergulho em Fernando de Noronha,2025-11-05,2225-11-12,9,0.26,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,6
f03c373b-1c37-432f-a91a-133a50996886,Expedição ao Monte Roraima,2026-04-10,2226-04-17,7,0.1,FIXO,e33be35c-d5fd-45b5-a146-740020252a98,10
dc1334ec-b97f-4e9e-9ec4-e6e2fffd3c4c,Passeio de Lancha em Angra dos Reis,2025-09-01,2225-09-08,5,0.2,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,5
47e23445-d08c-4dc0-8070-d0250af06a59,Férias na Serra Gaúcha,2024-03-25,2024-04-01,8,0.14,FIXO,99c0d3b2-94ba-44f0-83c5-15ed419f72f7,2
4d9865fb-9966-4c85-988c-6147486aff07,Viagem à Jordânia brasileira,2025-10-20,2225-10-27,6,0.19,FIXO,8889ee61-9c8c-4e5f-9609-430d512666b1,7
b9675016-a1ea-4d1f-aa9b-90858792ad20,Mergulho em Fernando de Noronha,2026-02-01,2226-02-08,4,0.17,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,7
e3ce0671-dfb1-47e8-acfd-dde9fde113b8,Tour por Buenos Aires brasileiro,2025-08-10,2225-08-17,9,0.22,FIXO,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,2
ea71de15-bd21-49bd-bf06-7ea8010a9ded,Expedição na Patagônia brasileira,2024-02-15,2024-02-22,7,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,9
aaa94aaa-1d22-4fd3-97e5-d2751939d2e3,Férias em Morro de São Paulo,2025-11-15,2225-11-22,5,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,3
31ec0f02-1e7f-41fa-9fc7-c7c73aa5fd55,Passeio de Lancha em Angra dos Reis,2026-03-01,2226-03-08,8,0.12,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,2
1d3ec0c1-fc23-4cac-8065-367b132a1405,Viagem ao Vietnã brasileiro,2025-10-05,2225-10-12,6,0.15,COMPRA_ANTECIPADA,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,8
6fb07ff5-bf2e-4b04-a8e5-d4aa5a6464e3,Mergulho em Fernando de Noronha,2024-04-20,2024-04-27,4,0.23,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,3
8b7ef3c1-222c-4b76-a36a-98d363f946bf,Tour pela Itália brasileira,2025-12-01,2225-12-08,9,0.18,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,6
57abb2d9-fe11-41ba-9e9b-fa6a402a4ab4,Aventura na Escócia brasileira,2026-01-10,2226-01-17,7,0.1,FIXO,13465e3f-bfb8-495d-8328-a3e6fac08a29,3
28b18f7e-0ef9-4718-898d-4b23f4c7fbfb,Férias no Havaí brasileiro,2025-09-25,2225-10-02,5,0.2,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,9
f755cb48-609e-4605-81f7-bd981c733aeb,Viagem à Nova Zelândia brasileira,2024-03-05,2024-03-12,8,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,6
99cb81ab-a58a-48ee-a165-0fd6f42d30e6,Expedição no Deserto de Jalapão,2025-11-20,2225-11-27,6,0.28,FIXO,2305bb80-fb90-448f-a70f-856e44fba2a3,5
f72c8c79-d49c-4c87-b814-b31f34880d14,Tour por Machu Picchu goiano,2026-03-10,2226-03-17,4,0.1,FIXO,1550ce5d-a9bf-45d0-a221-79e1701ce866,3
051c09b9-9186-453f-b138-08d616112828,Férias em Lençóis Maranhenses,2025-12-15,2225-12-22,9,0.26,COMPRA_ANTECIPADA,d9f12450-7c19-41fb-8ed7-f6828a2830cd,10
d6c40aa2-ef39-46a5-a3fa-b4c16050a7fe,Viagem à Irlanda brasileira,2024-01-10,2024-01-17,7,0.15,FIXO,d43066d2-5762-4fa1-af9a-2258511482f7,6
3098daca-4cc9-4fa3-87df-cd98b1b82ca3,Mergulho em Maragogi,2025-10-01,2225-10-08,5,0.13,FIXO,d0ee7149-3425-4a00-a698-043441164dd8,4
7d63d0bc-aab1-4af8-8261-3da7aa59da57,Tour pela Cidade Histórica de Olinda,2026-04-05,2226-04-12,8,0.2,COMPRA_ANTECIPADA,9a4ee800-0214-42d2-aab7-95fba0d04272,5
decd6840-e00c-4f9b-9b84-2fcc4f853f80,Expedição na Amazônia,2025-08-25,2225-09-01,6,0.15,FIXO,f1a62904-d784-49e4-af77-6f085917d482,8
422c6794-9742-49bb-925e-7260cba8639e,Férias em Búzios,2024-05-10,2024-05-17,4,0.23,FIXO,7a27c401-f5d0-41a7-bab8-9cc2544fbc15,5
25c098c7-b6ee-4f49-9b1d-967e0e336c20,Passeio de Balão em Caldas Novas,2025-11-05,2225-11-12,9,0.1,FIXO,a6d86c7a-b23c-4ae9-a4ba-4f83b354d2c0,5
0e7dfd5b-54f9-47e6-b6e9-904a82858242,Viagem à Itália brasileira,2026-03-01,2226-03-08,7,0.24,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,6
d90a09ee-8bf3-4a43-8be8-3759adf6e42f,Aventura em Nova Zelândia brasileira,2025-09-15,2225-09-22,5,0.18,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,2
5949afd5-0608-4888-9849-ac7a6a402140,Férias em Paraty,2024-02-10,2024-02-17,8,0.21,FIXO,984b955a-2d32-4681-8763-fa0800c4a752,10
4230472d-7351-4f50-9095-266802bc612c,Mergulho em Fernando de Noronha,2025-12-05,2225-12-12,6,0.26,COMPRA_ANTECIPADA,42ce5f37-4c5a-473b-aca5-cb764a58aae6,9
8ae5f71c-08b1-411b-9913-a62475ee2b4f,Expedição ao Monte Roraima,2026-05-01,2226-05-08,4,0.1,FIXO,e33be35c-d5fd-45b5-a146-740020252a98,4
fc286e52-2f6c-4ad2-8159-abb02d6a5e46,Passeio de Lancha em Angra dos Reis,2025-10-25,2225-11-01,9,0.2,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,5
60dfdf6f-24e8-4a00-835d-b4a06695da3c,Férias na Serra Gaúcha,2024-04-20,2024-04-27,7,0.14,COMPRA_ANTECIPADA,99c0d3b2-94ba-44f0-83c5-15ed419f72f7,3
fa2d5248-f992-44b9-b9f3-fc4d576cba6e,Viagem à Jordânia brasileira,2025-11-10,2225-11-17,5,0.19,FIXO,8889ee61-9c8c-4e5f-9609-430d512666b1,8
f58a435a-bda3-47e3-a34a-fba9391a4f33,Mergulho em Fernando de Noronha,2026-01-05,2226-01-12,8,0.17,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,7
09f05155-6f96-44cb-8d0b-29ee8c9bc86d,Tour por Buenos Aires brasileiro,2025-09-01,2225-09-08,6,0.22,FIXO,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,6
817d1eb7-9e9c-4b7f-895a-59124432ade5,Expedição na Patagônia brasileira,2024-03-01,2024-03-08,4,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,9
afcb5674-bfdd-47af-862b-41c5f33f7ff4,Férias em Morro de São Paulo,2025-12-05,2225-12-12,9,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,2
aba210ec-d02b-4f8e-bb79-6801fa78de79,Passeio de Lancha em Angra dos Reis,2026-04-10,2226-04-17,7,0.12,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,10
e294c8f1-33d6-46d5-8fa3-d565c652bea9,Viagem ao Vietnã brasileiro,2025-10-25,2225-11-01,5,0.15,COMPRA_ANTECIPADA,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,10
aaf7bd2c-c0a7-41f5-a354-23dddc384875,Mergulho em Fernando de Noronha,2024-01-25,2024-02-01,8,0.23,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,8
bdf4dce9-d123-4ad4-9f55-8a8903588fc1,Tour pela Itália brasileira,2025-11-15,2225-11-22,6,0.18,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,10
1dbb0583-93cf-4f10-a1fc-9ffcda8cff0e,Aventura na Escócia brasileira,2026-02-15,2226-02-22,4,0.1,COMPRA_ANTECIPADA,13465e3f-bfb8-495d-8328-a3e6fac08a29,2
1b9924d0-5ae0-43fe-b84e-bc0016324b38,Férias no Havaí brasileiro,2025-09-01,2225-09-08,9,0.2,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,9
392d15a2-d6cc-43d3-b4ff-959d67114412,Viagem à Nova Zelândia brasileira,2024-03-10,2024-03-17,7,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,10
84b27863-4703-4f98-b49b-985cebefcf61,Expedição no Deserto de Jalapão,2025-12-20,2225-12-27,5,0.28,FIXO,2305bb80-fb90-448f-a70f-856e44fba2a3,7
d2dd27be-5010-454e-ade3-4d7550ea5eb2,Tour por Machu Picchu goiano,2026-05-01,2226-05-08,8,0.1,COMPRA_ANTECIPADA,1550ce5d-a9bf-45d0-a221-79e1701ce866,4
4c795530-6c07-4965-9260-67dc33c8a2a6,Férias em Lençóis Maranhenses,2025-10-10,2225-10-17,6,0.26,FIXO,d9f12450-7c19-41fb-8ed7-f6828a2830cd,10
d7023ed7-9cf8-4289-a5c0-964cdc5fa318,Viagem à Irlanda brasileira,2024-02-20,2024-02-27,4,0.15,FIXO,d43066d2-5762-4fa1-af9a-2258511482f7,8
9b2652bc-267d-4bd0-a67d-8c92bfb85973,Mergulho em Maragogi,2025-11-05,2225-11-12,9,0.13,COMPRA_ANTECIPADA,d0ee7149-3425-4a00-a698-043441164dd8,10
3ae52458-abc2-4298-bba0-7454fc1ded3e,Tour pela Cidade Histórica de Olinda,2026-03-25,2226-04-01,7,0.2,FIXO,9a4ee800-0214-42d2-aab7-95fba0d04272,6
cd40d3c8-4eb7-4359-a431-5ea8339570c7,Expedição na Amazônia,2025-09-10,2225-09-17,5,0.15,FIXO,f1a62904-d784-49e4-af77-6f085917d482,9
0883a3b8-1ee3-4843-bd1f-33bc0f37b796,Férias em Búzios,2024-05-25,2024-06-01,8,0.23,FIXO,7a27c401-f5d0-41a7-bab8-9cc2544fbc15,10
95541d65-66de-47c8-a8d1-9b609d88f3f2,Passeio de Balão em Caldas Novas,2025-10-20,2225-10-27,6,0.1,COMPRA_ANTECIPADA,a6d86c7a-b23c-4ae9-a4ba-4f83b354d2c0,9
c1c88b25-77ad-4fbb-9275-59cf4d7d0cb7,Viagem à Itália brasileira,2026-01-15,2226-01-22,4,0.24,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,5
806029ff-af3f-42c0-b539-2b4a96c754b0,Aventura em Nova Zelândia brasileira,2025-08-05,2225-08-12,9,0.18,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,8
7b44c71b-f717-4d8f-adef-cb43d8219bba,Férias em Paraty,2024-03-15,2024-03-22,7,0.21,COMPRA_ANTECIPADA,984b955a-2d32-4681-8763-fa0800c4a752,2
72ef17f4-4c22-42b9-b837-5af0a737a243,Mergulho em Fernando de Noronha,2025-11-20,2225-11-27,5,0.26,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,7
9d40282d-3397-4383-b8f7-ae055c7066ca,Expedição ao Monte Roraima,2026-04-20,2226-04-27,8,0.1,COMPRA_ANTECIPADA,e33be35c-d5fd-45b5-a146-740020252a98,5
f5f4e9fb-6ef7-463c-9f3b-8315a3d4caa8,Passeio de Lancha em Angra dos Reis,2025-10-05,2225-10-12,6,0.2,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,7
d5b78859-26bd-4059-ab4f-19785beb563c,Férias na Serra Gaúcha,2024-05-01,2024-05-08,4,0.14,FIXO,99c0d3b2-94ba-44f0-83c5-15ed419f72f7,7
b0e816ac-0401-473f-94c8-3f399f15c582,Viagem à Jordânia brasileira,2025-12-01,2225-12-08,9,0.19,COMPRA_ANTECIPADA,8889ee61-9c8c-4e5f-9609-430d512666b1,3
c2048aa2-ad8d-4a21-83df-451b32fac844,Mergulho em Fernando de Noronha,2026-03-05,2226-03-12,7,0.17,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,6
40f8a781-f603-414b-a8ee-59db63568341,Tour por Buenos Aires brasileiro,2025-09-20,2225-09-27,5,0.22,FIXO,0c6c715c-8c82-407d-8fc8-5d4fab0c8284,3
e82f62f7-be7f-49af-b3c7-2f4ce91a2632,Expedição na Patagônia brasileira,2024-04-10,2024-04-17,8,0.25,COMPRA_ANTECIPADA,b2ee09de-9356-4803-af30-c41348bb2670,2
0263d1fc-b72e-4b18-8d7d-c6cbe8203853,Férias em Morro de São Paulo,2025-10-01,2225-10-08,6,0.27,FIXO,482598db-bafc-418d-8873-07cfee6698cb,9
dbbb81c4-ccd5-4b81-b6da-809e5e559120,Passeio de Lancha em Angra dos Reis,2026-05-01,2226-05-08,4,0.12,FIXO,2d2e4e88-a069-43b2-bc26-a147d898d477,13
a4e7c5c2-40c7-41b3-8997-95716e7eaa30,Viagem ao Vietnã brasileiro,2025-11-10,2225-11-17,9,0.15,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,5
cba617fb-8abb-4103-a4a1-03fd506fb198,Mergulho em Fernando de Noronha,2024-03-01,2024-03-08,7,0.23,FIXO,42ce5f37-4c5a-473b-aca5-cb764a58aae6,6
3f5a3a50-5306-4933-b9f9-699dab50b54a,Tour pela Itália brasileira,2025-12-25,2226-01-01,5,0.18,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,15
01a762e7-7548-4b6c-8962-2c53dd36cc85,Aventura na Escócia brasileira,2026-01-20,2226-01-27,8,0.1,FIXO,13465e3f-bfb8-495d-8328-a3e6fac08a29,5
06a839a7-39e1-4a75-b23b-a96795e6a8e5,Férias no Havaí brasileiro,2025-08-10,2225-08-17,6,0.2,FIXO,0359ed1a-cacb-47df-b04e-4c1c6c4f9bc3,4
ce9a1136-7827-45b3-8470-582db4ab3b59,Viagem à Nova Zelândia brasileira,2024-02-15,2024-02-22,4,0.25,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,14
91c0ecde-a93e-486b-9ef5-c6c504e4215c,Expedição no Deserto de Jalapão,2025-11-01,2225-11-08,9,0.28,FIXO,2305bb80-fb90-448f-a70f-856e44fba2a3,7
f3aa7368-cb08-4277-bb0c-69b0cdd6f0b7,Tour por Machu Picchu goiano,2026-03-20,2226-03-27,7,0.1,FIXO,1550ce5d-a9bf-45d0-a221-79e1701ce866,12
a9e996f7-1958-412a-bb4d-c6bcd0b8b485,Férias em Lençóis Maranhenses,2025-10-25,2225-11-01,5,0.26,COMPRA_ANTECIPADA,d9f12450-7c19-41fb-8ed7-f6828a2830cd,6
678151d9-9b33-47da-bdea-b3ddc65936ed,Viagem à Irlanda brasileira,2024-03-05,2024-03-12,8,0.15,FIXO,d43066d2-5762-4fa1-af9a-2258511482f7,15
80021eef-7a82-463b-8df4-1521c386adb3,Mergulho em Maragogi,2025-11-20,2225-11-27,6,0.13,FIXO,d0ee7149-3425-4a00-a698-043441164dd8,4
71677bb3-1cc3-4812-a012-7b8f36d43957,Tour pela Cidade Histórica de Olinda,2026-04-10,2226-04-17,4,0.2,COMPRA_ANTECIPADA,9a4ee800-0214-42d2-aab7-95fba0d04272,7
11262ed7-80f8-4b88-87cb-d80850a54b58,Expedição na Amazônia,2025-09-05,2225-09-12,9,0.15,FIXO,f1a62904-d784-49e4-af77-6f085917d482,10
6ceb43e3-d1cf-462e-97a7-5ed05e0d24f0,Férias em Búzios,2024-04-20,2024-04-27,7,0.23,FIXO,7a27c401-f5d0-41a7-bab8-9cc2544fbc15,12
7fb69665-03ea-4655-a225-47abc52b7d5f,Passeio de Balão em Caldas Novas,2025-10-15,2225-10-22,5,0.1,FIXO,a6d86c7a-b23c-4ae9-a4ba-4f83b354d2c0,13
883898be-bf67-4d2a-a9f0-26394a4e3f0a,Viagem à Itália brasileira,2026-02-20,2226-02-27,8,0.24,FIXO,08a22b3b-293f-48bf-8e26-7c469b82a76b,5
ed98f42f-159b-4651-af57-841414c74aa3,Aventura em Nova Zelândia brasileira,2025-08-20,2225-08-27,6,0.18,FIXO,b2ee09de-9356-4803-af30-c41348bb2670,9
e3ea44aa-8451-4877-bce3-7cd26030813d,Férias em Paraty,2024-01-30,2024-02-06,4,0.21,FIXO,984b955a-2d32-4681-8763-fa0800c4a752,9
